data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3234', 'est[0.86,0.44,0.45,55]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3112', 'est[0.85,0.43,0.20,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.88,0.46,0.20,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3082', 'est[0.88,0.44,0.02,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2807', 'est[0.88,0.46,0.10,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.87,0.46,0.17,57]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3265', 'est[0.87,0.44,0.00,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3234', 'est[0.86,0.45,0.14,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2777', 'est[0.86,0.46,0.20,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3234', 'est[0.86,0.46,0.21,56]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2777', 'est[0.86,0.44,0.29,58]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2777', 'est[0.87,0.46,0.31,56]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2777', 'est[0.88,0.46,0.32,56]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3021', 'est[0.88,0.48,0.32,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.89,0.47,0.31,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.89,0.47,0.33,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3051', 'est[0.91,0.44,0.13,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3021', 'est[0.90,0.43,0.17,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3021', 'est[0.92,0.41,0.02,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2746', 'est[0.91,0.41,0.12,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.20', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2807', 'est[0.89,0.41,0.20,58]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.90,0.44,0.22,55]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2746', 'est[0.90,0.44,0.25,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3143', 'est[0.90,0.42,0.06,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3021', 'est[0.91,0.42,0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.14', '592F[4.00,0.00,0.00]=3.05', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3356', 'est[0.93,0.44,0.15,55]']"
"['CD37[0.00,0.00,0.00]=1.17', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.62', 'le_us=2746', 'est[0.94,0.46,0.21,55]']"
"['CD37[0.00,0.00,0.00]=1.20', '592F[4.00,0.00,0.00]=3.01', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.63', 'le_us=3112', 'est[0.95,0.45,0.03,57]']"
"['CD37[0.00,0.00,0.00]=1.25', '592F[4.00,0.00,0.00]=2.98', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.60', 'le_us=2746', 'est[0.98,0.45,0.13,55]']"
"['CD37[0.00,0.00,0.00]=1.28', '592F[4.00,0.00,0.00]=2.93', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.61', 'le_us=2746', 'est[1.02,0.45,0.20,55]']"
"['CD37[0.00,0.00,0.00]=1.27', '592F[4.00,0.00,0.00]=2.98', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.58', 'le_us=2746', 'est[1.04,0.45,0.27,55]']"
"['CD37[0.00,0.00,0.00]=1.32', '592F[4.00,0.00,0.00]=2.88', '1495[0.00,4.00,0.00]=3.80', '5B01[4.00,4.00,0.00]=4.58', 'le_us=2777', 'est[1.07,0.44,0.30,55]']"
"['CD37[0.00,0.00,0.00]=1.36', '592F[4.00,0.00,0.00]=2.90', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.53', 'le_us=2777', 'est[1.10,0.44,0.36,55]']"
"['CD37[0.00,0.00,0.00]=1.33', '592F[4.00,0.00,0.00]=2.87', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.47', 'le_us=3051', 'est[1.15,0.42,0.13,56]']"
"['CD37[0.00,0.00,0.00]=1.41', '592F[4.00,0.00,0.00]=2.87', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.49', 'le_us=2746', 'est[1.16,0.44,0.22,54]']"
"['CD37[0.00,0.00,0.00]=1.40', '592F[4.00,0.00,0.00]=2.87', '1495[0.00,4.00,0.00]=3.84', '5B01[4.00,4.00,0.00]=4.52', 'le_us=2777', 'est[1.18,0.43,0.31,56]']"
"['CD37[0.00,0.00,0.00]=1.51', '592F[4.00,0.00,0.00]=2.79', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.40', 'le_us=2838', 'est[1.21,0.43,0.38,55]']"
"['CD37[0.00,0.00,0.00]=1.51', '592F[4.00,0.00,0.00]=2.83', '1495[0.00,4.00,0.00]=3.84', '5B01[4.00,4.00,0.00]=4.38', 'le_us=3021', 'est[1.23,0.44,0.45,55]']"
"['CD37[0.00,0.00,0.00]=1.55', '592F[4.00,0.00,0.00]=2.72', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.48', 'le_us=2960', 'est[1.27,0.44,0.47,53]']"
"['CD37[0.00,0.00,0.00]=1.55', '592F[4.00,0.00,0.00]=2.68', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.45', 'le_us=2746', 'est[1.30,0.43,0.49,55]']"
"['CD37[0.00,0.00,0.00]=1.57', '592F[4.00,0.00,0.00]=2.64', '1495[0.00,4.00,0.00]=3.88', '5B01[4.00,4.00,0.00]=4.43', 'le_us=2777', 'est[1.33,0.43,0.49,54]']"
"['CD37[0.00,0.00,0.00]=1.58', '592F[4.00,0.00,0.00]=2.65', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.43', 'le_us=2777', 'est[1.36,0.42,0.50,55]']"
"['CD37[0.00,0.00,0.00]=1.60', '592F[4.00,0.00,0.00]=2.64', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.38', 'le_us=2746', 'est[1.38,0.41,0.51,54]']"
"['CD37[0.00,0.00,0.00]=1.65', '592F[4.00,0.00,0.00]=2.59', '1495[0.00,4.00,0.00]=3.92', '5B01[4.00,4.00,0.00]=4.36', 'le_us=2777', 'est[1.41,0.41,0.52,54]']"
"['CD37[0.00,0.00,0.00]=1.76', '592F[4.00,0.00,0.00]=2.51', '1495[0.00,4.00,0.00]=3.89', '5B01[4.00,4.00,0.00]=4.33', 'le_us=2746', 'est[1.46,0.44,0.52,54]']"
"['CD37[0.00,0.00,0.00]=1.73', '592F[4.00,0.00,0.00]=2.49', '1495[0.00,4.00,0.00]=3.85', '5B01[4.00,4.00,0.00]=4.35', 'le_us=3082', 'est[1.49,0.46,0.49,57]']"
"['CD37[0.00,0.00,0.00]=1.75', '592F[4.00,0.00,0.00]=2.51', '1495[0.00,4.00,0.00]=3.98', '5B01[4.00,4.00,0.00]=4.43', 'le_us=2746', 'est[1.52,0.44,0.52,54]']"
"['CD37[0.00,0.00,0.00]=1.78', '592F[4.00,0.00,0.00]=2.47', '1495[0.00,4.00,0.00]=3.94', '5B01[4.00,4.00,0.00]=4.33', 'le_us=2777', 'est[1.55,0.45,0.52,53]']"
"['CD37[0.00,0.00,0.00]=1.84', '592F[4.00,0.00,0.00]=2.45', '1495[0.00,4.00,0.00]=3.97', '5B01[4.00,4.00,0.00]=4.30', 'le_us=2777', 'est[1.58,0.45,0.55,53]']"
"['CD37[0.00,0.00,0.00]=1.88', '592F[4.00,0.00,0.00]=2.45', '1495[0.00,4.00,0.00]=3.97', '5B01[4.00,4.00,0.00]=4.27', 'le_us=2746', 'est[1.61,0.45,0.58,53]']"
"['CD37[0.00,0.00,0.00]=1.90', '592F[4.00,0.00,0.00]=2.39', '1495[0.00,4.00,0.00]=3.96', '5B01[4.00,4.00,0.00]=4.25', 'le_us=2777', 'est[1.64,0.46,0.58,55]']"
"['CD37[0.00,0.00,0.00]=1.91', '592F[4.00,0.00,0.00]=2.34', '1495[0.00,4.00,0.00]=4.00', '5B01[4.00,4.00,0.00]=4.28', 'le_us=2746', 'est[1.67,0.46,0.57,56]']"
"['CD37[0.00,0.00,0.00]=1.92', '592F[4.00,0.00,0.00]=2.32', '1495[0.00,4.00,0.00]=4.01', '5B01[4.00,4.00,0.00]=4.30', 'le_us=3051', 'est[1.70,0.46,0.56,56]']"
"['CD37[0.00,0.00,0.00]=1.95', '592F[4.00,0.00,0.00]=2.29', '1495[0.00,4.00,0.00]=4.00', '5B01[4.00,4.00,0.00]=4.19', 'le_us=2777', 'est[1.73,0.46,0.55,58]']"
"['CD37[0.00,0.00,0.00]=2.01', '592F[4.00,0.00,0.00]=2.27', '1495[0.00,4.00,0.00]=4.03', '5B01[4.00,4.00,0.00]=4.22', 'le_us=2746', 'est[1.76,0.47,0.56,57]']"
"['CD37[0.00,0.00,0.00]=2.00', '592F[4.00,0.00,0.00]=2.23', '1495[0.00,4.00,0.00]=4.01', '5B01[4.00,4.00,0.00]=4.17', 'le_us=2777', 'est[1.79,0.47,0.54,60]']"
"['CD37[0.00,0.00,0.00]=2.08', '592F[4.00,0.00,0.00]=2.21', '1495[0.00,4.00,0.00]=4.06', '5B01[4.00,4.00,0.00]=4.14', 'le_us=2777', 'est[1.83,0.47,0.56,59]']"
"['CD37[0.00,0.00,0.00]=2.07', '592F[4.00,0.00,0.00]=2.17', '1495[0.00,4.00,0.00]=4.03', '5B01[4.00,4.00,0.00]=4.16', 'le_us=3082', 'est[1.86,0.48,0.54,63]']"
"['CD37[0.00,0.00,0.00]=2.14', '592F[4.00,0.00,0.00]=2.16', '1495[0.00,4.00,0.00]=4.05', '5B01[4.00,4.00,0.00]=4.22', 'le_us=3112', 'est[1.89,0.49,0.56,62]']"
"['CD37[0.00,0.00,0.00]=2.16', '592F[4.00,0.00,0.00]=2.14', '1495[0.00,4.00,0.00]=4.08', '5B01[4.00,4.00,0.00]=4.20', 'le_us=3112', 'est[1.92,0.46,0.59,54]']"
"['CD37[0.00,0.00,0.00]=2.19', '592F[4.00,0.00,0.00]=2.09', '1495[0.00,4.00,0.00]=4.08', '5B01[4.00,4.00,0.00]=4.12', 'le_us=2746', 'est[1.95,0.45,0.60,56]']"
"['CD37[0.00,0.00,0.00]=2.22', '592F[4.00,0.00,0.00]=2.08', '1495[0.00,4.00,0.00]=4.08', '5B01[4.00,4.00,0.00]=4.11', 'le_us=2807', 'est[1.99,0.45,0.62,55]']"
"['CD37[0.00,0.00,0.00]=2.20', '592F[4.00,0.00,0.00]=2.10', '1495[0.00,4.00,0.00]=4.12', '5B01[4.00,4.00,0.00]=4.11', 'le_us=2777', 'est[2.00,0.45,0.63,56]']"
"['592F[4.00,0.00,0.00]=2.04', 'CD37[0.00,0.00,0.00]=2.26', '5B01[4.00,4.00,0.00]=4.18', '1495[0.00,4.00,0.00]=4.23', 'le_us=2777', 'est[2.03,0.42,0.29,55]']"
"['592F[4.00,0.00,0.00]=2.00', 'CD37[0.00,0.00,0.00]=2.27', '5B01[4.00,4.00,0.00]=4.08', '1495[0.00,4.00,0.00]=4.17', 'le_us=2807', 'est[2.06,0.42,0.07,55]']"
"['592F[4.00,0.00,0.00]=1.98', 'CD37[0.00,0.00,0.00]=2.29', '5B01[4.00,4.00,0.00]=4.04', '1495[0.00,4.00,0.00]=4.12', 'le_us=3051', 'est[2.09,0.43,-0.10,56]']"
"['592F[4.00,0.00,0.00]=1.98', 'CD37[0.00,0.00,0.00]=2.35', '5B01[4.00,4.00,0.00]=4.09', '1495[0.00,4.00,0.00]=4.14', 'le_us=3021', 'est[2.11,0.42,-0.25,54]']"
"['592F[4.00,0.00,0.00]=1.98', 'CD37[0.00,0.00,0.00]=2.36', '5B01[4.00,4.00,0.00]=4.05', '1495[0.00,4.00,0.00]=4.20', 'le_us=2777', 'est[2.14,0.42,-0.37,53]']"
"['592F[4.00,0.00,0.00]=1.93', 'CD37[0.00,0.00,0.00]=2.37', '5B01[4.00,4.00,0.00]=4.12', '1495[0.00,4.00,0.00]=4.15', 'le_us=3021', 'est[2.16,0.40,-0.45,55]']"
"['592F[4.00,0.00,0.00]=1.90', 'CD37[0.00,0.00,0.00]=2.42', '5B01[4.00,4.00,0.00]=4.01', '1495[0.00,4.00,0.00]=4.17', 'le_us=2777', 'est[2.19,0.42,-0.51,53]']"
"['592F[4.00,0.00,0.00]=1.86', 'CD37[0.00,0.00,0.00]=2.50', '5B01[4.00,4.00,0.00]=4.04', '1495[0.00,4.00,0.00]=4.21', 'le_us=3021', 'est[2.23,0.41,-0.57,55]']"
"['592F[4.00,0.00,0.00]=1.80', 'CD37[0.00,0.00,0.00]=2.49', '5B01[4.00,4.00,0.00]=4.01', '1495[0.00,4.00,0.00]=4.22', 'le_us=3021', 'est[2.26,0.41,-0.59,54]']"
"['592F[4.00,0.00,0.00]=1.78', 'CD37[0.00,0.00,0.00]=2.49', '5B01[4.00,4.00,0.00]=3.98', '1495[0.00,4.00,0.00]=4.28', 'le_us=2746', 'est[2.29,0.41,-0.60,54]']"
"['592F[4.00,0.00,0.00]=1.78', 'CD37[0.00,0.00,0.00]=2.52', '5B01[4.00,4.00,0.00]=4.02', '1495[0.00,4.00,0.00]=4.22', 'le_us=3021', 'est[2.32,0.40,-0.62,55]']"
"['592F[4.00,0.00,0.00]=1.74', 'CD37[0.00,0.00,0.00]=2.55', '5B01[4.00,4.00,0.00]=3.97', '1495[0.00,4.00,0.00]=4.22', 'le_us=3021', 'est[2.35,0.40,-0.62,54]']"
"['592F[4.00,0.00,0.00]=1.71', 'CD37[0.00,0.00,0.00]=2.56', '5B01[4.00,4.00,0.00]=3.94', '1495[0.00,4.00,0.00]=4.25', 'le_us=3021', 'est[2.38,0.41,-0.62,54]']"
"['592F[4.00,0.00,0.00]=1.66', 'CD37[0.00,0.00,0.00]=2.58', '5B01[4.00,4.00,0.00]=3.96', '1495[0.00,4.00,0.00]=4.28', 'le_us=3051', 'est[2.40,0.40,-0.60,55]']"
"['592F[4.00,0.00,0.00]=1.62', 'CD37[0.00,0.00,0.00]=2.60', '5B01[4.00,4.00,0.00]=3.93', '1495[0.00,4.00,0.00]=4.22', 'le_us=3234', 'est[2.38,0.37,-0.30,56]']"
"['592F[4.00,0.00,0.00]=1.63', 'CD37[0.00,0.00,0.00]=2.68', '5B01[4.00,4.00,0.00]=3.97', '1495[0.00,4.00,0.00]=4.28', 'le_us=2746', 'est[2.43,0.37,-0.40,56]']"
"['592F[4.00,0.00,0.00]=1.66', 'CD37[0.00,0.00,0.00]=2.67', '5B01[4.00,4.00,0.00]=3.91', '1495[0.00,4.00,0.00]=4.31', 'le_us=2868', 'est[2.46,0.39,-0.47,54]']"
"['592F[4.00,0.00,0.00]=1.57', 'CD37[0.00,0.00,0.00]=2.75', '5B01[4.00,4.00,0.00]=3.84', '1495[0.00,4.00,0.00]=4.30', 'le_us=3021', 'est[2.50,0.41,-0.51,54]']"
"['592F[4.00,0.00,0.00]=1.51', 'CD37[0.00,0.00,0.00]=2.76', '5B01[4.00,4.00,0.00]=3.90', '1495[0.00,4.00,0.00]=4.31', 'le_us=2777', 'est[2.54,0.40,-0.53,55]']"
"['592F[4.00,0.00,0.00]=1.50', 'CD37[0.00,0.00,0.00]=2.74', '5B01[4.00,4.00,0.00]=3.89', '1495[0.00,4.00,0.00]=4.43', 'le_us=2777', 'est[2.57,0.40,-0.54,55]']"
"['592F[4.00,0.00,0.00]=1.49', 'CD37[0.00,0.00,0.00]=2.81', '5B01[4.00,4.00,0.00]=3.87', '1495[0.00,4.00,0.00]=4.35', 'le_us=3021', 'est[2.61,0.40,-0.56,55]']"
"['592F[4.00,0.00,0.00]=1.48', 'CD37[0.00,0.00,0.00]=2.88', '5B01[4.00,4.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.38', 'le_us=3021', 'est[2.64,0.41,-0.59,55]']"
"['592F[4.00,0.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=2.87', '5B01[4.00,4.00,0.00]=3.86', '1495[0.00,4.00,0.00]=4.38', 'le_us=2807', 'est[2.68,0.40,-0.59,56]']"
"['592F[4.00,0.00,0.00]=1.39', 'CD37[0.00,0.00,0.00]=2.89', '5B01[4.00,4.00,0.00]=3.82', '1495[0.00,4.00,0.00]=4.47', 'le_us=3082', 'est[2.68,0.39,-0.29,56]']"
"['592F[4.00,0.00,0.00]=1.35', 'CD37[0.00,0.00,0.00]=2.94', '5B01[4.00,4.00,0.00]=3.85', '1495[0.00,4.00,0.00]=4.51', 'le_us=3021', 'est[2.72,0.39,-0.37,57]']"
"['592F[4.00,0.00,0.00]=1.31', 'CD37[0.00,0.00,0.00]=2.93', '5B01[4.00,4.00,0.00]=3.86', '1495[0.00,4.00,0.00]=4.50', 'le_us=2990', 'est[2.76,0.38,-0.41,57]']"
"['592F[4.00,0.00,0.00]=1.33', 'CD37[0.00,0.00,0.00]=3.00', '5B01[4.00,4.00,0.00]=3.83', '1495[0.00,4.00,0.00]=4.52', 'le_us=3021', 'est[2.79,0.38,-0.47,57]']"
"['592F[4.00,0.00,0.00]=1.28', 'CD37[0.00,0.00,0.00]=2.96', '5B01[4.00,4.00,0.00]=3.84', '1495[0.00,4.00,0.00]=4.49', 'le_us=2746', 'est[2.82,0.38,-0.49,57]']"
"['592F[4.00,0.00,0.00]=1.28', 'CD37[0.00,0.00,0.00]=3.02', '5B01[4.00,4.00,0.00]=3.81', '1495[0.00,4.00,0.00]=4.53', 'le_us=3051', 'est[2.85,0.38,-0.51,57]']"
