data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.93,0.41,0.14,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2777', 'est[0.91,0.42,0.18,57]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3234', 'est[0.90,0.43,0.20,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2990', 'est[0.89,0.43,0.22,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3021', 'est[0.90,0.44,0.23,56]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.06', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2990', 'est[0.92,0.45,0.22,56]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3051', 'est[0.92,0.45,0.22,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3387', 'est[0.93,0.43,0.05,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3051', 'est[0.95,0.40,-0.08,59]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3356', 'est[0.93,0.39,-0.15,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3082', 'est[0.94,0.39,-0.25,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3021', 'est[0.94,0.40,-0.12,56]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3051', 'est[0.94,0.41,-0.03,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.93,0.43,0.02,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3143', 'est[0.94,0.43,0.05,56]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3021', 'est[0.94,0.44,0.11,56]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3051', 'est[0.93,0.44,0.17,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2777', 'est[0.93,0.44,0.19,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2807', 'est[0.92,0.44,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.86', 'le_us=3356', 'est[0.92,0.43,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3051', 'est[0.92,0.42,0.22,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3021', 'est[0.92,0.43,0.22,56]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3143', 'est[0.91,0.42,0.06,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3112', 'est[0.89,0.41,-0.09,59]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2990', 'est[0.90,0.41,-0.03,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.91,0.41,0.07,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3204', 'est[0.90,0.43,0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2777', 'est[0.90,0.43,0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3112', 'est[0.90,0.43,0.18,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3051', 'est[0.90,0.45,0.20,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2746', 'est[0.90,0.43,0.24,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3021', 'est[0.91,0.42,0.26,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2960', 'est[0.91,0.41,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3356', 'est[0.87,0.39,0.02,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2746', 'est[0.88,0.39,0.10,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2990', 'est[0.90,0.40,0.10,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3021', 'est[0.92,0.38,-0.06,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2990', 'est[0.92,0.39,0.01,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3082', 'est[0.90,0.38,-0.14,59]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2746', 'est[0.90,0.39,-0.02,57]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2777', 'est[0.90,0.41,0.08,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.80', 'le_us=3356', 'est[0.87,0.37,-0.12,55]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3112', 'est[0.87,0.37,-0.21,59]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2716', 'est[0.87,0.38,-0.10,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2990', 'est[0.89,0.39,-0.01,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2777', 'est[0.90,0.40,0.04,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2807', 'est[0.90,0.41,0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2746', 'est[0.90,0.42,0.17,56]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3204', 'est[0.89,0.43,0.26,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.90,0.43,0.26,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3021', 'est[0.91,0.42,0.26,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3326', 'est[0.90,0.41,0.14,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3387', 'est[0.91,0.40,-0.03,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3509', 'est[0.91,0.41,0.12,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3051', 'est[0.91,0.42,0.18,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3082', 'est[0.92,0.43,0.17,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2929', 'est[0.92,0.43,0.15,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2716', 'est[0.93,0.44,0.15,56]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3326', 'est[0.90,0.43,-0.01,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3112', 'est[0.91,0.43,0.05,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2807', 'est[0.91,0.42,0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3570', 'est[0.88,0.38,-0.07,60]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.90,0.40,-0.02,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3509', 'est[0.89,0.39,0.12,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2777', 'est[0.91,0.40,0.18,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3112', 'est[0.90,0.39,0.03,58]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.83', 'le_us=3753', 'est[0.89,0.40,0.15,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3021', 'est[0.90,0.41,0.19,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3082', 'est[0.90,0.42,0.21,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3082', 'est[0.91,0.42,0.20,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.91,0.42,0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '5B01[4.00,4.00,0.00]=4.77', 'le_us=640', 'est[0.91,0.41,0.22,81]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.67', 'le_us=2746', 'est[0.91,0.42,0.26,56]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3540', 'est[0.87,0.39,0.04,59]']"
"['CD37[0.00,0.00,0.00]=0.97', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3417', 'est[0.87,0.40,0.15,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3417', 'est[0.87,0.39,0.26,59]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2990', 'est[0.88,0.41,0.25,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2777', 'est[0.88,0.41,0.27,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3112', 'est[0.87,0.39,0.08,59]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.88,0.40,0.09,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2990', 'est[0.89,0.40,0.12,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3478', 'est[0.89,0.41,0.23,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3051', 'est[0.90,0.41,0.25,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3051', 'est[0.90,0.41,0.27,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3082', 'est[0.91,0.42,0.25,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3021', 'est[0.92,0.43,0.23,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2929', 'est[0.93,0.42,0.21,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3387', 'est[0.87,0.39,0.00,55]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3021', 'est[0.89,0.39,0.03,57]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3295', 'est[0.87,0.38,-0.08,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.89,0.39,0.02,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2990', 'est[0.90,0.39,0.07,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3082', 'est[0.91,0.41,0.09,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2746', 'est[0.91,0.41,0.15,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3387', 'est[0.90,0.41,0.26,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3021', 'est[0.93,0.38,0.07,59]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3021', 'est[0.93,0.39,0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.93,0.40,0.14,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.00', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3723', 'est[0.94,0.40,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.04', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3387', 'est[0.94,0.40,0.30,57]']"
"['CD37[0.00,0.00,0.00]=1.13', '592F[4.00,0.00,0.00]=3.00', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3051', 'est[0.96,0.41,0.27,56]']"
