data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.89,0.46,0.34,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2990', 'est[0.89,0.46,0.30,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3356', 'est[0.85,0.40,-0.01,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3662', 'est[0.86,0.41,0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3326', 'est[0.88,0.44,0.14,55]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2746', 'est[0.89,0.44,0.15,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3631', 'est[0.89,0.44,-0.02,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.89,0.45,0.05,56]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2990', 'est[0.91,0.45,0.11,56]']"
"['CD37[0.00,0.00,0.00]=0.98', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3478', 'est[0.89,0.43,0.02,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.59', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3387', 'est[0.86,0.40,-0.13,60]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2990', 'est[0.88,0.41,-0.02,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3112', 'est[0.87,0.40,-0.10,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3478', 'est[0.87,0.41,0.06,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.89,0.41,0.11,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3112', 'est[0.87,0.41,-0.04,58]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2746', 'est[0.88,0.43,0.08,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2807', 'est[0.89,0.44,0.13,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.81', 'le_us=3784', 'est[0.90,0.43,0.25,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3082', 'est[0.91,0.45,0.21,55]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3570', 'est[0.91,0.45,0.30,57]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3143', 'est[0.90,0.43,0.11,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3112', 'est[0.89,0.42,-0.03,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3021', 'est[0.90,0.43,0.04,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3021', 'est[0.91,0.43,0.08,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3082', 'est[0.91,0.44,0.13,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3356', 'est[0.91,0.44,0.12,56]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.67', 'le_us=640', 'est[0.91,0.44,0.17,74]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3112', 'est[0.90,0.46,0.18,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3051', 'est[0.91,0.45,0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3234', 'est[0.90,0.46,0.29,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3570', 'est[0.88,0.42,0.06,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3021', 'est[0.88,0.44,0.08,56]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3143', 'est[0.88,0.43,-0.05,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3082', 'est[0.90,0.42,-0.16,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3478', 'est[0.89,0.39,-0.21,59]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3051', 'est[0.90,0.42,-0.12,55]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2807', 'est[0.91,0.43,-0.01,56]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2777', 'est[0.91,0.44,0.09,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3478', 'est[0.90,0.42,0.21,59]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3509', 'est[0.89,0.42,0.29,58]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2990', 'est[0.91,0.43,0.27,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2990', 'est[0.91,0.44,0.26,56]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3112', 'est[0.89,0.43,0.09,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3051', 'est[0.90,0.43,0.12,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2990', 'est[0.90,0.44,0.18,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.77', 'le_us=2746', 'est[0.90,0.43,0.21,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.67', 'le_us=3021', 'est[0.91,0.45,0.19,55]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.06', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3356', 'est[0.89,0.41,-0.03,57]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3356', 'est[0.86,0.39,-0.16,60]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3356', 'est[0.86,0.41,0.00,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2746', 'est[0.87,0.41,0.09,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3265', 'est[0.87,0.40,-0.06,59]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.17', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.69', 'le_us=2777', 'est[0.87,0.41,0.03,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.64', 'le_us=3234', 'est[0.89,0.41,-0.10,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2746', 'est[0.90,0.42,0.01,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3295', 'est[0.89,0.40,-0.06,59]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3082', 'est[0.89,0.41,0.04,57]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3509', 'est[0.89,0.41,0.17,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.63', 'le_us=3234', 'est[0.91,0.41,0.00,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3112', 'est[0.90,0.40,-0.12,59]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.06', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3295', 'est[0.90,0.39,-0.22,58]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3051', 'est[0.91,0.41,-0.10,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2990', 'est[0.91,0.42,-0.07,56]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3265', 'est[0.90,0.41,-0.16,59]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2990', 'est[0.91,0.42,-0.04,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3265', 'est[0.90,0.41,-0.12,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3295', 'est[0.90,0.42,-0.07,56]']"
"['CD37[0.00,0.00,0.00]=1.11', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3387', 'est[0.92,0.45,-0.00,55]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3021', 'est[0.92,0.46,0.06,56]']"
"['CD37[0.00,0.00,0.00]=1.10', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3051', 'est[0.92,0.46,0.15,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3326', 'est[0.89,0.44,0.04,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.59', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3326', 'est[0.88,0.43,-0.05,58]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3326', 'est[0.88,0.42,0.10,59]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3326', 'est[0.86,0.41,0.01,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3295', 'est[0.88,0.42,0.03,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3082', 'est[0.89,0.44,0.06,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3875', 'est[0.86,0.40,-0.11,60]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3021', 'est[0.87,0.42,-0.01,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.61', '5B01[4.00,4.00,0.00]=4.68', 'le_us=2746', 'est[0.88,0.44,0.05,55]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.59', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3326', 'est[0.87,0.44,-0.04,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3326', 'est[0.87,0.42,-0.14,59]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3021', 'est[0.89,0.43,-0.05,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3234', 'est[0.90,0.41,-0.17,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3234', 'est[0.91,0.40,-0.25,58]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3143', 'est[0.92,0.42,-0.12,56]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.00', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3540', 'est[0.93,0.41,0.05,58]']"
"['CD37[0.00,0.00,0.00]=1.13', '592F[4.00,0.00,0.00]=3.02', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.63', 'le_us=3295', 'est[0.94,0.41,-0.06,57]']"
"['CD37[0.00,0.00,0.00]=1.13', '592F[4.00,0.00,0.00]=3.04', '1495[0.00,4.00,0.00]=3.63', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3143', 'est[0.93,0.41,-0.16,57]']"
"['CD37[0.00,0.00,0.00]=1.18', '592F[4.00,0.00,0.00]=3.00', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.66', 'le_us=2777', 'est[0.96,0.41,-0.03,56]']"
"['CD37[0.00,0.00,0.00]=1.24', '592F[4.00,0.00,0.00]=2.93', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.59', 'le_us=2990', 'est[1.00,0.42,0.05,55]']"
"['CD37[0.00,0.00,0.00]=1.25', '592F[4.00,0.00,0.00]=2.88', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.55', 'le_us=2807', 'est[1.04,0.42,0.08,55]']"
"['CD37[0.00,0.00,0.00]=1.28', '592F[4.00,0.00,0.00]=2.88', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.61', 'le_us=3356', 'est[1.03,0.39,-0.10,59]']"
"['CD37[0.00,0.00,0.00]=1.27', '592F[4.00,0.00,0.00]=2.86', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.57', 'le_us=2746', 'est[1.07,0.39,-0.02,55]']"
"['CD37[0.00,0.00,0.00]=1.29', '592F[4.00,0.00,0.00]=2.83', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.52', 'le_us=2990', 'est[1.10,0.40,0.03,55]']"
"['CD37[0.00,0.00,0.00]=1.40', '592F[4.00,0.00,0.00]=2.82', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.53', 'le_us=3112', 'est[1.12,0.40,-0.14,56]']"
"['CD37[0.00,0.00,0.00]=1.39', '592F[4.00,0.00,0.00]=2.78', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.51', 'le_us=3112', 'est[1.14,0.39,-0.23,56]']"
"['CD37[0.00,0.00,0.00]=1.43', '592F[4.00,0.00,0.00]=2.86', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.53', 'le_us=2777', 'est[1.17,0.40,-0.02,55]']"
"['CD37[0.00,0.00,0.00]=1.48', '592F[4.00,0.00,0.00]=2.79', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.49', 'le_us=2807', 'est[1.20,0.42,0.11,53]']"
"['CD37[0.00,0.00,0.00]=1.56', '592F[4.00,0.00,0.00]=2.82', '1495[0.00,4.00,0.00]=3.84', '5B01[4.00,4.00,0.00]=4.44', 'le_us=2777', 'est[1.23,0.43,0.26,54]']"
"['CD37[0.00,0.00,0.00]=1.58', '592F[4.00,0.00,0.00]=2.80', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.51', 'le_us=2929', 'est[1.25,0.46,0.36,53]']"
"['CD37[0.00,0.00,0.00]=1.60', '592F[4.00,0.00,0.00]=2.74', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.46', 'le_us=2746', 'est[1.29,0.48,0.42,52]']"
"['CD37[0.00,0.00,0.00]=1.66', '592F[4.00,0.00,0.00]=2.76', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.48', 'le_us=2746', 'est[1.31,0.49,0.50,53]']"
"['CD37[0.00,0.00,0.00]=1.70', '592F[4.00,0.00,0.00]=2.68', '1495[0.00,4.00,0.00]=3.81', '5B01[4.00,4.00,0.00]=4.37', 'le_us=2746', 'est[1.35,0.51,0.54,52]']"
