data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3143', 'est[0.87,0.41,0.08,59]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2807', 'est[0.88,0.42,0.11,57]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.70', 'le_us=3417', 'est[0.90,0.42,0.32,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3295', 'est[0.89,0.40,0.15,59]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3112', 'est[0.89,0.38,-0.01,59]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3143', 'est[0.88,0.36,-0.12,60]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3021', 'est[0.88,0.38,-0.03,56]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.66', 'le_us=3387', 'est[0.88,0.40,0.10,57]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3448', 'est[0.87,0.41,0.21,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2746', 'est[0.88,0.42,0.22,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3417', 'est[0.87,0.42,0.31,58]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3082', 'est[0.89,0.39,0.11,59]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3540', 'est[0.86,0.37,-0.08,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3082', 'est[0.88,0.39,-0.03,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.60', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3387', 'est[0.84,0.38,-0.20,51]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3051', 'est[0.87,0.38,-0.29,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3051', 'est[0.88,0.39,-0.17,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3082', 'est[0.89,0.41,-0.07,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.89,0.42,-0.01,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.74', 'le_us=3021', 'est[0.90,0.43,0.04,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3051', 'est[0.92,0.40,-0.09,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3234', 'est[0.91,0.41,0.07,57]']"
"['CD37[0.00,0.00,0.00]=1.07', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2746', 'est[0.91,0.43,0.12,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.91,0.44,0.16,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.77', 'le_us=3021', 'est[0.91,0.44,0.20,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3112', 'est[0.89,0.41,0.03,59]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3265', 'est[0.90,0.41,0.07,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2990', 'est[0.90,0.39,0.12,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2990', 'est[0.91,0.40,0.12,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3204', 'est[0.90,0.42,0.23,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.62', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3448', 'est[0.90,0.42,0.32,58]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3540', 'est[0.87,0.38,0.07,59]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2807', 'est[0.88,0.39,0.14,57]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3234', 'est[0.89,0.39,0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3021', 'est[0.89,0.40,0.13,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.05', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3509', 'est[0.92,0.39,-0.01,58]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2990', 'est[0.92,0.40,0.04,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3295', 'est[0.91,0.38,-0.04,59]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.74', 'le_us=2746', 'est[0.91,0.39,0.01,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3143', 'est[0.92,0.40,0.03,56]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.76', 'le_us=2746', 'est[0.92,0.40,0.09,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.91,0.39,0.16,58]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.91,0.41,0.17,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.19', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3082', 'est[0.90,0.42,0.22,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.80', 'le_us=3326', 'est[0.91,0.43,0.22,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3021', 'est[0.91,0.43,0.24,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.80', 'le_us=3356', 'est[0.87,0.39,0.02,56]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.75', 'le_us=3051', 'est[0.88,0.41,0.05,56]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2746', 'est[0.89,0.41,0.11,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3021', 'est[0.90,0.43,0.10,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3356', 'est[0.87,0.39,-0.10,53]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3540', 'est[0.84,0.37,-0.23,58]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3326', 'est[0.87,0.39,-0.14,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.80', 'le_us=3082', 'est[0.88,0.39,-0.05,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3021', 'est[0.88,0.41,0.03,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3143', 'est[0.87,0.38,-0.09,59]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.07', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3631', 'est[0.88,0.38,-0.19,58]']"
"['CD37[0.00,0.00,0.00]=0.99', '592F[4.00,0.00,0.00]=3.12', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3295', 'est[0.89,0.38,-0.11,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.78', 'le_us=3082', 'est[0.90,0.40,-0.03,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3051', 'est[0.91,0.38,-0.14,58]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.69', '5B01[4.00,4.00,0.00]=4.73', 'le_us=2838', 'est[0.91,0.40,-0.04,57]']"
"['CD37[0.00,0.00,0.00]=1.02', '592F[4.00,0.00,0.00]=3.13', '1495[0.00,4.00,0.00]=3.66', '5B01[4.00,4.00,0.00]=4.69', 'le_us=3265', 'est[0.91,0.41,0.01,56]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.10', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.76', 'le_us=3204', 'est[0.90,0.39,-0.09,59]']"
"['CD37[0.00,0.00,0.00]=1.00', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3021', 'est[0.90,0.37,-0.20,59]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.09', '1495[0.00,4.00,0.00]=3.70', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3448', 'est[0.91,0.39,-0.12,57]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.16', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2777', 'est[0.91,0.40,0.00,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.71', 'le_us=2777', 'est[0.91,0.40,0.07,57]']"
"['CD37[0.00,0.00,0.00]=1.05', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.73', 'le_us=3021', 'est[0.91,0.42,0.12,56]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.18', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.70', 'le_us=2777', 'est[0.90,0.42,0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.04', '592F[4.00,0.00,0.00]=3.11', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=3021', 'est[0.91,0.42,0.18,56]']"
"['CD37[0.00,0.00,0.00]=1.01', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.72', 'le_us=2716', 'est[0.91,0.43,0.19,57]']"
"['CD37[0.00,0.00,0.00]=1.03', '592F[4.00,0.00,0.00]=3.15', '1495[0.00,4.00,0.00]=3.67', '5B01[4.00,4.00,0.00]=4.75', 'le_us=2990', 'est[0.90,0.43,0.20,57]']"
"['CD37[0.00,0.00,0.00]=1.09', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.79', 'le_us=3326', 'est[0.92,0.45,0.19,55]']"
"['CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.08', '1495[0.00,4.00,0.00]=3.68', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3234', 'est[0.93,0.43,0.01,57]']"
"['CD37[0.00,0.00,0.00]=1.08', '592F[4.00,0.00,0.00]=3.04', '1495[0.00,4.00,0.00]=3.77', '5B01[4.00,4.00,0.00]=4.68', 'le_us=3021', 'est[0.96,0.40,-0.12,58]']"
"['CD37[0.00,0.00,0.00]=1.15', '592F[4.00,0.00,0.00]=3.00', '1495[0.00,4.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3082', 'est[0.98,0.41,-0.04,55]']"
"['CD37[0.00,0.00,0.00]=1.15', '592F[4.00,0.00,0.00]=2.97', '1495[0.00,4.00,0.00]=3.74', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3051', 'est[1.00,0.41,0.00,56]']"
"['CD37[0.00,0.00,0.00]=1.16', '592F[4.00,0.00,0.00]=2.94', '1495[0.00,4.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=4.65', 'le_us=3295', 'est[1.00,0.39,-0.11,58]']"
"['CD37[0.00,0.00,0.00]=1.25', '592F[4.00,0.00,0.00]=2.93', '1495[0.00,4.00,0.00]=3.76', '5B01[4.00,4.00,0.00]=4.60', 'le_us=2807', 'est[1.03,0.40,0.00,55]']"
"['CD37[0.00,0.00,0.00]=1.26', '592F[4.00,0.00,0.00]=2.90', '1495[0.00,4.00,0.00]=3.75', '5B01[4.00,4.00,0.00]=4.59', 'le_us=2990', 'est[1.06,0.41,0.07,55]']"
"['CD37[0.00,0.00,0.00]=1.28', '592F[4.00,0.00,0.00]=2.91', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.63', 'le_us=2746', 'est[1.08,0.40,0.16,56]']"
"['CD37[0.00,0.00,0.00]=1.30', '592F[4.00,0.00,0.00]=2.87', '1495[0.00,4.00,0.00]=3.80', '5B01[4.00,4.00,0.00]=4.57', 'le_us=2746', 'est[1.11,0.40,0.21,55]']"
"['CD37[0.00,0.00,0.00]=1.31', '592F[4.00,0.00,0.00]=2.87', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.58', 'le_us=2777', 'est[1.13,0.40,0.26,56]']"
"['CD37[0.00,0.00,0.00]=1.33', '592F[4.00,0.00,0.00]=2.90', '1495[0.00,4.00,0.00]=3.79', '5B01[4.00,4.00,0.00]=4.50', 'le_us=2746', 'est[1.14,0.41,0.31,55]']"
"['CD37[0.00,0.00,0.00]=1.35', '592F[4.00,0.00,0.00]=2.83', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.52', 'le_us=2746', 'est[1.16,0.41,0.34,55]']"
"['CD37[0.00,0.00,0.00]=1.39', '592F[4.00,0.00,0.00]=2.81', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.50', 'le_us=2777', 'est[1.18,0.42,0.35,54]']"
"['CD37[0.00,0.00,0.00]=1.46', '592F[4.00,0.00,0.00]=2.85', '1495[0.00,4.00,0.00]=3.83', '5B01[4.00,4.00,0.00]=4.54', 'le_us=2716', 'est[1.20,0.42,0.42,55]']"
"['CD37[0.00,0.00,0.00]=1.49', '592F[4.00,0.00,0.00]=2.80', '1495[0.00,4.00,0.00]=3.78', '5B01[4.00,4.00,0.00]=4.46', 'le_us=2777', 'est[1.22,0.44,0.45,53]']"
